"행정구역(구)별","경제활동별","2010","2010","2010","2010","2010","2010","2010","2010","2010","2009","2009","2009","2009","2009","2009","2009","2009","2009","2008","2008","2008","2008","2008","2008","2008","2008","2008","2007","2007","2007","2007","2007","2007","2007","2007","2007","2006","2006","2006","2006","2006","2006","2006","2006","2006","2005","2005","2005","2005","2005","2005","2005","2005","2005"
"행정구역(구)별","경제활동별","산출액(당해년 가격)","중간소비","지역내총부가가치(당해년가격)","고정자본소모","지역내순생산","순기타생산세","지역내요소소득","산출액(2005년 기준년가격)","지역내총부가가치(2005년 기준년가격)","산출액(당해년 가격)","중간소비","지역내총부가가치(당해년가격)","고정자본소모","지역내순생산","순기타생산세","지역내요소소득","산출액(2005년 기준년가격)","지역내총부가가치(2005년 기준년가격)","산출액(당해년 가격)","중간소비","지역내총부가가치(당해년가격)","고정자본소모","지역내순생산","순기타생산세","지역내요소소득","산출액(2005년 기준년가격)","지역내총부가가치(2005년 기준년가격)","산출액(당해년 가격)","중간소비","지역내총부가가치(당해년가격)","고정자본소모","지역내순생산","순기타생산세","지역내요소소득","산출액(2005년 기준년가격)","지역내총부가가치(2005년 기준년가격)","산출액(당해년 가격)","중간소비","지역내총부가가치(당해년가격)","고정자본소모","지역내순생산","순기타생산세","지역내요소소득","산출액(2005년 기준년가격)","지역내총부가가치(2005년 기준년가격)","산출액(당해년 가격)","중간소비","지역내총부가가치(당해년가격)","고정자본소모","지역내순생산","순기타생산세","지역내요소소득","산출액(2005년 기준년가격)","지역내총부가가치(2005년 기준년가격)"
"서     구","광업","5,064","2,286","2,778","326","2,452","29","2,423","3,526","1,998","4,720","2,012","2,708","213","2,496","27","2,468","3,870","2,236","6,251","2,644","3,606","275","3,331","23","3,308","5,404","3,226","1,056","412","644","66","578","26","552","1,088","690","2,450","1,161","1,289","155","1,134","17","1,117","2,504","1,384","831","336","495","48","447","3","444","831","495"
"서     구","제조업","7,991,299","6,408,499","1,582,800","147,654","1,435,146","4,136","1,431,010","6,598,531","1,288,642","5,620,681","4,402,022","1,218,659","133,843","1,084,816","3,471","1,081,345","5,001,722","979,657","6,804,822","5,436,192","1,368,630","228,264","1,140,367","3,810","1,136,557","6,742,197","1,303,395","6,892,857","5,473,797","1,419,060","225,778","1,193,282","11,760","1,181,522","7,585,465","1,469,566","6,439,683","5,100,350","1,339,333","211,214","1,128,119","11,170","1,116,949","6,848,697","1,350,493","5,237,003","4,203,364","1,033,639","143,084","890,555","7,710","882,845","5,237,003","1,033,639"
"서     구","전기,가스,증기및수도사업","307,362","238,353","69,009","30,023","38,986","237","38,749","207,976","56,173","303,251","247,971","55,280","27,668","27,612","267","27,345","226,687","60,851","343,213","314,089","29,123","41,397","-12,273","228","-12,501","243,009","66,022","86,424","31,397","55,027","21,392","33,635","48","33,587","81,089","52,201","95,920","27,351","68,569","23,377","45,192","54","45,138","93,591","67,118","98,594","29,082","69,512","22,511","47,001","56","46,945","98,594","69,512"
"서     구","건설업","643,791","387,065","256,725","20,261","236,464","1,835","234,629","525,224","227,894","1,043,250","616,496","426,754","22,673","404,080","2,864","401,216","986,683","392,473","869,534","534,218","335,316","20,720","314,596","1,459","313,137","758,142","267,018","735,998","427,959","308,039","19,066","288,973","2,377","286,596","697,032","294,042","760,531","434,150","326,381","19,796","306,585","2,360","304,225","740,756","321,157","801,353","464,822","336,531","18,091","318,440","4,115","314,325","801,353","336,531"
"서     구","도매및소매업","1,269,828","558,232","711,596","46,941","664,654","6,378","658,276","1,125,312","649,995","1,191,627","524,621","667,006","50,643","616,363","7,070","609,293","1,104,015","632,741","1,224,306","394,418","829,888","28,510","801,377","4,571","796,806","1,141,123","804,333","1,104,036","465,765","638,271","53,575","584,696","6,803","577,893","1,095,377","627,615","1,141,983","492,675","649,308","47,736","601,572","7,945","593,627","1,140,812","647,093","981,497","428,458","553,039","53,154","499,885","5,690","494,195","981,497","553,039"
"서     구","운수업","320,122","152,478","167,643","18,032","149,611","2,596","147,015","274,718","155,219","258,781","119,674","139,107","30,797","108,310","2,424","105,886","226,688","128,091","359,322","175,112","184,210","20,624","163,587","2,639","160,948","324,449","187,139","246,661","108,248","138,413","30,005","108,408","1,717","106,691","228,863","128,960","376,209","186,521","189,688","37,630","152,058","2,691","149,367","362,479","187,144","364,741","181,576","183,165","32,609","150,556","2,336","148,220","364,741","183,165"
"서     구","숙박및음식점업","416,083","289,790","126,293","3,313","122,980","1,438","121,541","358,924","118,037","449,909","316,558","133,351","3,423","129,927","1,579","128,348","396,927","126,943","417,424","285,428","131,996","3,346","128,650","1,133","127,517","383,563","124,412","383,618","256,218","127,400","3,199","124,201","1,644","122,557","371,373","119,829","367,076","246,913","120,163","2,925","117,238","1,554","115,684","361,663","116,239","332,546","223,096","109,450","2,696","106,754","1,212","105,542","332,546","109,450"
"서     구","정보및통신업","320,542","194,092","126,449","25,612","100,838","352","100,486","313,484","139,310","268,296","167,472","100,823","35,214","65,609","293","65,316","262,231","109,410","213,033","131,100","81,933","31,099","50,833","226","50,608","216,436","93,067","143,666","82,072","61,594","12,284","49,310","746","48,564","140,336","60,636","156,799","87,866","68,933","15,328","53,605","988","52,617","156,052","69,721","230,354","126,065","104,289","32,764","71,525","1,216","70,309","230,354","104,289"
"서     구","금융및보험업","1,248,771","604,067","644,704","33,608","611,096","3,393","607,703","1,216,946","638,000","975,672","488,360","487,312","26,259","461,054","2,654","458,399","993,326","511,426","958,733","462,580","496,152","29,118","467,034","2,353","464,681","939,910","498,423","751,763","378,083","373,680","19,990","353,690","2,666","351,024","746,478","374,271","590,874","281,446","309,428","18,164","291,264","2,130","289,134","588,911","311,046","442,226","191,570","250,656","14,035","236,621","1,335","235,286","442,226","250,656"
"서     구","부동산업및임대업","701,398","190,873","510,525","89,395","421,130","23,140","397,989","653,421","471,625","687,395","187,600","499,795","84,997","414,797","22,302","392,495","643,652","459,342","676,458","188,831","487,628","78,612","409,016","22,373","386,642","596,379","450,908","638,142","172,314","465,828","76,657","389,171","27,992","361,179","619,900","438,857","509,110","129,273","379,837","63,352","316,485","20,745","295,740","478,583","344,182","539,157","147,955","391,202","65,075","326,127","14,483","311,644","539,157","391,202"
"서     구","사업서비스업","479,781","175,094","304,687","11,786","292,901","1,456","291,445","394,807","240,885","447,544","154,351","293,193","12,248","280,944","1,449","279,495","383,540","243,572","477,868","163,786","314,082","13,821","300,261","1,450","298,811","419,360","269,328","301,172","103,381","197,791","8,535","189,256","1,136","188,120","281,316","178,967","332,730","112,231","220,499","10,234","210,265","1,176","209,089","321,181","209,556","216,728","78,749","137,979","5,760","132,219","676","131,543","216,728","137,979"
"서     구","공공행정,국방및사회보장행정","446,577","119,072","327,505","55,480","272,025","34","271,991","383,008","280,443","469,974","145,506","324,468","45,941","278,527","34","278,493","410,099","281,597","415,694","133,442","282,253","47,866","234,386","31","234,356","375,330","254,184","637,021","141,661","495,360","102,664","392,696","47","392,649","602,034","464,092","532,285","105,670","426,615","87,426","339,189","34","339,155","517,367","413,971","794,295","166,028","628,267","116,632","511,635","47","511,588","794,295","628,267"
"서     구","교육서비스업","496,854","122,759","374,095","32,903","341,192","394","340,798","411,892","310,419","492,543","106,749","385,795","28,416","357,379","338","357,042","415,372","323,721","372,088","71,687","300,401","18,341","282,060","280","281,780","323,462","260,183","336,815","70,570","266,245","21,449","244,796","493","244,303","309,111","243,373","301,213","61,750","239,463","18,629","220,834","81","220,753","289,973","230,511","277,958","56,019","221,939","17,290","204,649","63","204,586","277,958","221,939"
"서     구","보건업및사회복지서비스업","501,723","222,521","279,202","26,230","252,972","1,073","251,899","440,970","243,519","445,324","196,835","248,489","22,843","225,645","1,007","224,638","400,828","222,046","410,459","183,684","226,775","21,767","205,007","911","204,096","378,582","204,034","343,896","148,373","195,523","18,140","177,383","774","176,609","326,485","181,300","284,443","122,116","162,327","14,729","147,598","134","147,464","278,162","157,393","227,876","94,859","133,017","11,486","121,531","30","121,501","227,876","133,017"
"서     구","예술,스포츠및여가관련서비스업","83,692","38,761","44,932","4,413","40,518","1,655","38,863","76,302","42,356","75,698","25,800","49,898","4,409","45,489","1,486","44,003","69,870","47,156","71,984","31,429","40,556","4,341","36,215","1,091","35,123","69,032","39,789","63,765","27,408","36,357","3,794","32,563","288","32,275","62,646","35,986","62,826","27,377","35,449","3,650","31,799","64","31,735","62,721","35,792","59,472","26,767","32,705","3,356","29,349","52","29,297","59,472","32,705"
"서     구","기타서비스업","326,176","183,882","142,294","10,086","132,209","2,042","130,167","283,746","123,861","330,610","181,132","149,478","9,758","139,720","2,202","137,518","291,686","130,342","317,187","167,728","149,459","10,372","139,087","1,793","137,294","288,020","135,389","256,451","139,881","116,570","8,317","108,253","384","107,869","243,359","110,124","234,829","128,739","106,090","7,399","98,691","87","98,604","228,575","103,417","205,148","117,306","87,842","6,130","81,712","63","81,649","205,148","87,842"
"남     구","총부가가치(기초가격)","3,720,399","1,764,931","1,955,468","209,558","1,745,910","18,461","1,727,449","3,178,778","1,715,609","3,278,179","1,519,782","1,758,397","209,549","1,548,848","16,152","1,532,696","2,930,268","1,593,191","3,252,384","1,558,219","1,694,165","197,393","1,496,772","13,906","1,482,866","2,960,061","1,582,119","2,658,830","1,184,988","1,473,842","151,860","1,321,982","16,229","1,305,753","2,543,663","1,398,645","2,621,882","1,170,347","1,451,535","139,086","1,312,449","14,522","1,297,927","2,568,095","1,418,787","2,479,190","1,078,170","1,401,020","135,951","1,265,069","12,000","1,253,069","2,479,190","1,401,020"
"남     구","농림어업","51,059","18,366","32,693","3,058","29,635","1,856","27,779","39,147","25,474","46,570","18,469","28,101","2,227","25,874","1,719","24,155","41,797","27,982","42,713","16,821","25,892","2,094","23,798","768","23,030","40,639","26,945","54,500","20,642","33,858","2,576","31,282","1,125","30,157","51,825","34,256","53,715","19,887","33,828","2,645","31,183","1,092","30,091","52,044","34,360","52,611","19,362","33,249","2,622","30,627","819","29,808","52,611","33,249"
"남     구","광업","2","1","1","0","1","0","1","2","1","2","1","1","0","1","0","1","2","1","3","1","2","0","2","0","2","3","2","15","6","9","1","8","0","8","16","10","11","5","6","1","5","0","5","11","6","558","226","332","32","300","2","298","558","332"
"남     구","제조업","241,731","188,606","53,125","5,247","47,878","125","47,753","194,840","44,726","181,449","141,980","39,469","4,435","35,035","112","34,922","150,043","33,281","251,163","200,505","50,659","8,002","42,656","140","42,516","207,241","46,534","100,786","76,615","24,171","3,583","20,588","172","20,416","100,206","24,142","105,832","80,893","24,939","3,663","21,276","183","21,093","105,348","24,698","98,972","74,611","24,361","3,398","20,963","147","20,816","98,972","24,361"
"남     구","전기,가스,증기및수도사업","145,470","113,412","32,058","14,456","17,602","112","17,490","98,506","26,276","123,668","98,961","24,707","12,530","12,177","109","12,068","93,193","26,751","135,916","121,292","14,624","18,705","-4,082","90","-4,172","97,847","28,822","12,610","5,345","7,265","2,840","4,425","7","4,418","11,721","6,885","1,342","721","621","207","414","1","413","1,262","598","2,298","1,123","1,175","356","819","1","818","2,298","1,175"
"남     구","건설업","496,914","331,109","165,805","13,074","152,731","1,416","151,315","407,098","151,418","412,417","258,738","153,679","12,805","140,874","1,111","139,764","382,003","142,429","492,591","319,593","172,999","5,752","167,247","827","166,420","466,590","148,684","491,736","299,735","192,001","10,989","181,012","1,588","179,424","467,062","183,970","437,364","259,678","177,686","9,776","167,910","1,357","166,553","426,762","175,281","402,169","239,993","162,176","8,221","153,955","2,065","151,890","402,169","162,176"
"남     구","도매및소매업","418,575","184,665","233,911","15,286","218,625","2,112","216,513","370,476","207,736","279,319","114,727","164,592","5,833","158,759","1,065","157,694","259,315","154,233","268,427","85,962","182,465","3,640","178,825","717","178,108","250,159","177,275","270,574","109,306","161,268","7,279","153,989","1,426","152,563","268,443","158,579","310,509","115,610","194,899","13,601","181,298","1,143","180,155","309,983","194,145","308,450","116,484","191,966","4,827","187,139","975","186,164","308,450","191,966"
"남     구","운수업","163,647","79,615","84,032","9,529","74,504","1,327","73,177","139,229","76,874","154,533","54,247","100,286","24,665","75,621","1,447","74,174","137,342","92,451","179,965","66,021","113,945","27,067","86,878","1,321","85,557","165,265","112,853","141,508","50,413","91,095","19,239","71,856","984","70,872","131,140","84,457","160,278","69,455","90,823","10,798","80,025","1,147","78,878","154,807","89,989","160,122","71,698","88,424","8,965","79,459","1,026","78,433","160,122","88,424"
"남     구","숙박및음식점업","156,002","106,533","49,469","4,465","45,004","412","44,592","134,438","46,381","167,643","115,424","52,219","4,704","47,515","439","47,077","147,758","49,833","156,519","104,997","51,522","4,551","46,972","367","46,605","143,699","48,496","145,141","94,837","50,304","4,607","45,697","542","45,155","140,488","47,297","132,108","86,779","45,329","4,083","41,246","489","40,757","130,152","43,842","123,437","81,043","42,394","3,793","38,601","391","38,210","123,437","42,394"
"남     구","정보및통신업","205,004","127,950","77,054","16,705","60,349","225","60,124","201,404","86,505","206,458","121,423","85,035","27,806","57,230","225","57,004","202,417","91,628","212,982","125,968","87,014","27,053","59,960","226","59,735","213,517","96,793","90,885","52,471","38,414","8,710","29,704","472","29,232","89,657","38,571","80,126","48,591","31,535","4,799","26,736","505","26,231","79,598","31,683","187,532","104,827","82,705","24,252","58,453","990","57,463","187,532","82,705"
"남     구","금융및보험업","103,220","42,604","60,616","3,110","57,507","322","57,185","98,636","57,983","115,498","51,066","64,432","4,373","60,059","304","59,755","117,961","67,741","133,367","59,777","73,590","3,689","69,901","293","69,608","131,078","74,078","152,786","65,875","86,911","4,538","82,373","531","81,842","158,042","93,151","149,628","62,914","86,714","4,261","82,453","525","81,928","150,954","88,807","126,867","46,685","80,182","3,866","76,316","367","75,949","126,867","80,182"
"남     구","부동산업및임대업","173,459","37,806","135,654","25,399","110,255","6,387","103,868","163,621","125,307","169,696","36,901","132,796","24,844","107,952","5,919","102,033","161,437","122,185","172,209","37,432","134,778","23,831","110,947","6,178","104,769","166,085","128,619","161,070","35,503","125,567","22,820","102,747","7,599","95,148","157,236","119,362","162,410","39,729","122,681","22,083","100,598","7,421","93,177","160,230","115,969","163,304","40,296","123,008","22,547","100,461","4,670","95,791","163,304","123,008"
"남     구","사업서비스업","151,392","54,412","96,980","4,141","92,839","446","92,392","126,750","78,703","149,989","52,277","97,712","4,293","93,419","488","92,931","133,151","85,470","108,272","36,381","71,890","3,134","68,756","320","68,436","97,172","63,803","74,221","25,894","48,327","2,198","46,129","276","45,853","69,547","43,902","70,225","27,265","42,960","1,849","41,111","249","40,862","68,423","41,371","95,300","31,808","63,492","2,868","60,624","296","60,328","95,300","63,492"
"남     구","공공행정,국방및사회보장행정","161,013","24,988","136,025","23,573","112,451","12","112,439","138,093","116,478","128,986","23,043","105,943","17,546","88,397","9","88,387","112,553","91,945","103,778","16,602","87,176","17,125","70,051","8","70,043","93,701","78,507","105,256","23,407","81,849","16,963","64,886","8","64,878","99,475","76,683","96,457","19,149","77,308","15,843","61,465","6","61,459","93,754","75,017","96,539","20,179","76,360","14,175","62,185","6","62,179","96,539","76,360"
"남     구","교육서비스업","522,375","99,284","423,091","37,849","385,242","442","384,800","427,118","345,206","497,599","103,026","394,573","33,548","361,025","432","360,593","415,342","327,989","400,373","76,713","323,660","24,757","298,903","391","298,513","343,331","276,740","336,374","66,645","269,729","21,529","248,200","484","247,716","305,763","243,203","318,392","61,030","257,362","20,491","236,871","133","236,738","305,703","246,855","302,575","55,323","247,252","20,121","227,131","121","227,010","302,575","247,252"
"남     구","보건업및사회복지서비스업","462,440","207,777","254,663","24,887","229,776","908","228,868","405,640","221,463","408,222","184,495","223,727","21,933","201,794","795","200,999","366,307","199,248","361,840","164,430","197,410","19,750","177,660","678","176,983","331,965","176,348","297,418","132,561","164,857","16,510","148,347","552","147,795","281,364","151,856","313,014","143,361","169,653","17,884","151,769","160","151,609","305,849","164,045","168,621","69,865","98,756","8,454","90,302","23","90,279","168,621","98,756"
"남     구","예술,스포츠및여가관련서비스업","48,956","22,675","26,281","2,582","23,698","941","22,758","44,392","24,511","35,642","30,648","4,994","2,154","2,840","689","2,151","32,677","4,036","35,239","15,570","19,669","2,007","17,661","508","17,153","33,582","19,105","41,083","17,809","23,274","2,178","21,096","190","20,906","39,377","22,011","39,821","17,451","22,370","2,081","20,289","41","20,248","39,378","22,195","36,162","16,174","19,988","1,876","18,112","32","18,080","36,162","19,988"
"남     구","기타서비스업","219,137","125,127","94,010","6,197","87,813","1,419","86,395","189,388","80,566","200,487","114,356","86,130","5,854","80,276","1,288","78,988","176,971","75,988","197,027","110,156","86,871","6,235","80,636","1,075","79,561","178,188","78,516","182,867","107,924","74,943","5,300","69,643","273","69,370","172,298","70,310","190,650","117,829","72,821","5,021","67,800","70","67,730","183,838","69,926","153,673","88,473","65,200","5,578","59,622","69","59,553","153,673","65,200"
"북     구","총부가가치(기초가격)","12,441,210","6,768,591","5,672,619","616,305","5,056,315","49,555","5,006,760","11,155,450","5,152,844","10,865,224","5,875,627","4,989,596","604,864","4,384,732","44,453","4,340,280","9,809,150","4,633,442","11,017,421","6,126,757","4,890,664","584,686","4,305,978","40,190","4,265,788","9,966,914","4,611,404","9,625,544","4,785,626","4,839,918","509,579","4,330,339","50,290","4,280,049","9,529,369","4,661,175","9,212,064","4,480,727","4,731,337","469,743","4,261,594","39,961","4,221,633","9,101,604","4,580,428","9,268,597","4,610,480","4,658,117","474,971","4,183,146","36,426","4,146,720","9,268,597","4,658,117"
"북     구","농림어업","58,395","21,187","37,208","3,350","33,858","2,122","31,735","44,079","28,793","52,092","20,167","31,926","2,496","29,430","1,922","27,508","46,436","31,369","51,309","19,473","31,836","2,516","29,320","923","28,397","48,463","32,616","75,441","28,506","46,935","3,565","43,370","1,557","41,813","71,685","47,419","74,251","27,447","46,804","3,655","43,149","1,509","41,640","71,904","47,497","72,828","26,832","45,996","3,624","42,372","1,134","41,238","72,828","45,996"
"북     구","광업","122","55","67","8","59","1","58","85","48","113","48","65","5","60","1","59","93","54","150","63","87","7","80","1","79","130","77","378","148","230","24","206","9","197","389","247","432","205","227","27","200","3","197","442","244","1,228","497","731","70","661","4","657","1,228","731"
"북     구","제조업","4,015,820","2,943,387","1,072,432","133,818","938,615","2,079","936,536","3,852,906","1,047,635","3,309,244","2,443,130","866,114","120,396","745,718","2,042","743,676","3,099,951","851,171","3,210,124","2,433,370","776,754","110,726","666,028","1,797","664,230","2,820,176","750,018","2,467,124","1,747,720","719,404","124,143","595,261","4,208","591,053","2,663,466","743,429","2,292,267","1,584,124","708,143","97,486","610,657","3,977","606,680","2,440,473","715,873","2,328,570","1,629,655","698,915","90,417","608,498","3,428","605,070","2,328,570","698,915"
"북     구","전기,가스,증기및수도사업","435,608","339,620","95,988","42,347","53,641","335","53,306","294,352","78,193","382,567","308,809","73,757","37,000","36,757","337","36,420","287,388","80,412","419,311","377,908","41,403","55,348","-13,945","279","-14,223","300,091","85,833","102,919","39,928","62,991","31,074","31,917","57","31,860","98,469","62,446","84,190","29,092","55,098","21,731","33,367","47","33,320","82,181","54,733","54,306","16,671","37,635","14,008","23,627","31","23,596","54,306","37,635"
"북     구","건설업","568,080","345,384","222,695","19,064","203,632","1,619","202,013","462,220","198,359","535,129","333,100","202,029","9,675","192,354","1,223","191,131","421,936","183,823","997,333","622,660","374,673","17,513","357,160","1,674","355,486","1,024,928","328,037","1,108,977","658,187","450,790","26,162","424,628","3,581","421,047","1,051,664","430,757","1,180,972","695,837","485,135","26,416","458,719","3,665","455,054","1,152,637","478,063","1,044,697","612,880","431,817","22,787","409,030","5,364","403,666","1,044,697","431,817"
"북     구","도매및소매업","1,657,626","728,559","929,067","61,321","867,746","8,323","859,423","1,466,655","850,179","1,257,996","536,665","721,331","51,179","670,151","5,793","664,358","1,162,845","693,394","1,246,821","544,345","702,476","65,692","636,783","6,030","630,754","1,159,396","673,478","1,252,042","506,757","745,285","40,484","704,801","7,139","697,662","1,242,452","732,756","1,264,888","465,160","799,728","42,104","757,624","5,614","752,010","1,263,824","796,946","1,349,017","498,745","850,272","48,378","801,894","5,122","796,772","1,349,017","850,272"
"북     구","운수업","483,810","231,428","252,382","35,731","216,651","3,923","212,728","413,755","230,944","379,602","172,792","206,810","24,056","182,754","3,555","179,199","327,585","184,759","351,911","162,556","189,355","23,398","165,956","2,583","163,373","317,651","189,321","361,564","155,968","205,596","26,544","179,052","2,517","176,535","333,900","189,818","326,898","141,133","185,765","23,514","162,251","2,338","159,913","312,719","179,845","290,393","127,531","162,862","22,859","140,003","1,859","138,144","290,393","162,862"
"북     구","숙박및음식점업","504,279","334,045","170,234","3,589","166,644","1,181","165,464","434,817","159,402","542,223","362,493","179,730","3,900","175,830","1,282","174,548","478,171","171,348","521,984","340,102","181,882","3,770","178,113","978","177,134","479,396","171,269","477,481","303,262","174,219","3,650","170,569","1,409","169,160","462,202","163,822","455,580","290,593","164,987","3,347","161,640","1,326","160,314","448,857","159,585","427,435","272,771","154,664","3,105","151,559","1,072","150,487","427,435","154,664"
"북     구","정보및통신업","390,156","241,805","148,351","32,990","115,361","428","114,933","386,827","170,371","350,998","217,588","133,410","52,000","81,410","383","81,027","347,055","148,579","325,413","196,556","128,856","48,663","80,194","344","79,849","330,210","145,062","221,411","123,778","97,633","22,736","74,897","1,150","73,747","215,771","95,991","148,202","85,163","63,039","16,438","46,601","934","45,667","147,319","63,685","329,249","180,177","149,072","49,103","99,969","1,738","98,231","329,249","149,072"
"북     구","금융및보험업","509,175","235,523","273,651","14,189","259,462","1,452","258,011","493,343","267,847","469,332","222,727","246,605","14,098","232,506","1,443","231,064","477,645","258,238","516,673","246,893","269,780","11,324","258,456","881","257,575","508,925","273,103","342,120","126,982","215,138","11,538","203,600","1,479","202,121","346,460","221,830","307,039","106,911","200,128","9,846","190,282","1,376","188,906","307,851","202,566","476,364","206,371","269,993","13,708","256,285","1,572","254,713","476,364","269,993"
"북     구","부동산업및임대업","631,438","178,421","453,017","78,871","374,146","18,426","355,721","587,035","418,188","615,575","174,681","440,893","74,478","366,415","17,277","349,138","575,347","405,223","577,623","160,657","416,966","67,972","348,994","16,909","332,085","475,521","391,106","569,473","158,059","411,414","68,380","343,034","21,842","321,192","554,244","389,412","637,494","191,001","446,493","69,177","377,316","17,258","360,058","501,356","355,444","573,842","165,191","408,651","68,111","340,540","13,313","327,227","573,842","408,651"
"북     구","사업서비스업","483,876","175,166","308,710","12,783","295,928","1,466","294,462","406,464","251,601","444,909","155,305","289,605","14,851","274,754","1,314","273,440","380,983","240,495","396,070","133,485","262,585","12,474","250,110","1,122","248,989","345,926","224,055","546,603","188,482","358,121","17,238","340,883","2,003","338,880","515,861","328,717","363,290","124,030","239,260","11,669","227,591","1,221","226,370","350,629","227,560","320,138","108,952","211,186","9,919","201,267","1,025","200,242","320,138","211,186"
"북     구","공공행정,국방및사회보장행정","592,077","161,682","430,394","68,595","361,799","34","361,765","507,818","368,384","574,993","163,747","411,246","97,211","314,035","31","314,004","501,999","356,553","462,785","147,176","315,610","52,238","263,371","24","263,347","418,001","284,133","340,456","100,058","240,398","43,129","197,269","16","197,253","321,924","225,133","332,998","92,808","240,190","43,035","197,155","14","197,141","323,818","233,008","217,750","69,500","148,250","23,012","125,238","6","125,232","217,750","148,250"
"북     구","교육서비스업","746,225","167,979","578,245","49,989","528,256","727","527,529","613,236","473,714","737,909","200,565","537,344","49,340","488,004","876","487,128","618,410","449,166","818,823","202,295","616,528","62,456","554,072","698","553,374","710,329","536,022","743,710","161,906","581,804","45,827","535,977","1,029","534,948","681,847","530,603","688,109","147,853","540,256","51,453","488,803","169","488,634","662,377","519,810","613,399","128,307","485,092","46,062","439,030","133","438,897","613,399","485,092"
"북     구","보건업및사회복지서비스업","717,454","308,375","409,079","35,641","373,438","1,740","371,698","629,424","356,674","666,410","287,600","378,810","33,136","345,674","1,632","344,042","598,593","337,921","566,309","245,261","321,047","28,544","292,503","1,392","291,112","520,435","288,259","506,796","220,816","285,980","25,624","260,356","1,089","259,267","482,719","266,506","453,022","198,222","254,800","23,340","231,460","180","231,280","443,547","247,414","631,116","281,411","349,705","38,823","310,882","381","310,501","631,116","349,705"
"북     구","예술,스포츠및여가관련서비스업","155,503","71,710","83,792","9,037","74,756","2,784","71,971","140,722","77,958","154,754","50,075","104,679","9,697","94,983","2,942","92,040","142,541","98,626","168,438","73,049","95,388","10,079","85,310","2,578","82,732","160,260","92,121","141,985","61,275","80,710","8,196","72,514","660","71,854","138,707","79,049","139,630","60,998","78,632","7,892","70,740","146","70,594","139,141","79,120","129,882","58,015","71,867","7,220","64,647","116","64,531","129,882","71,867"
"북     구","기타서비스업","491,567","284,262","207,305","14,982","192,323","2,914","189,408","421,715","174,554","391,379","226,136","165,243","11,347","153,896","2,398","151,498","342,171","142,310","386,344","220,905","165,439","11,966","153,474","1,979","151,495","347,077","146,895","367,064","203,794","163,270","11,265","152,005","545","151,460","347,609","153,240","462,802","240,150","222,652","18,613","204,039","184","203,855","452,531","219,035","408,383","226,974","181,409","13,765","167,644","128","167,516","408,383","181,409"
"광 산 구","총부가가치(기초가격)","25,922,168","18,501,019","7,421,149","923,002","6,498,147","57,211","6,440,936","21,452,418","6,752,674","21,283,665","15,177,017","6,106,648","860,642","5,246,006","54,096","5,191,910","18,322,230","6,080,854","13,969,961","8,690,167","5,279,794","13,234,872","5,117,771","4,980,096","600,004","44,939","4,634,851","17,905,203","11,871,096","6,034,107","869,635","5,164,472","63,477","5,100,995","17,771,054","6,028,620","16,363,661","10,853,327","5,510,334","772,873","4,737,461","57,589","4,679,872","16,414,859","5,495,416","14,837,253","9,965,145","4,872,108","642,760","4,229,348","40,929","4,188,419","14,837,253","4,872,108"
"광 산 구","농림어업","186,001","67,636","118,364","10,557","107,807","6,760","101,048","139,873","91,447","160,796","61,396","99,400","7,706","91,694","5,934","85,760","142,670","96,851","157,136","59,102","98,033","7,723","90,311","2,826","87,485","148,386","100,277","138,261","52,254","86,007","6,533","79,474","2,853","76,621","131,388","86,907","136,098","50,313","85,785","6,699","79,086","2,766","76,320","131,802","87,063","133,173","48,983","84,190","6,635","77,555","2,073","75,482","133,173","84,190"
"광 산 구","광업","851","384","467","55","412","5","407","592","336","793","338","455","36","419","5","415","650","376","1,050","444","606","46","560","4","556","908","542","1,693","661","1,032","106","926","41","885","1,743","1,106","2,775","1,314","1,461","175","1,286","20","1,266","2,835","1,567","1,616","654","962","93","869","5","864","1,616","962"
"광 산 구","제조업","19,083,231","15,169,629","3,913,601","469,102","3,444,499","9,879","3,434,620","15,610,711","3,614,660","14,717,157","12,076,264","2,640,893","437,151","2,203,742","9,085","2,194,657","12,526,725","2,877,734","11,867,798","9,218,904","2,648,894","453,971","2,194,923","6,645","2,188,278","10,263,668","2,474,609","11,044,668","8,498,229","2,546,439","440,900","2,105,539","18,843","2,086,696","11,215,164","2,664,677","10,259,222","7,802,155","2,457,067","392,746","2,064,321","17,799","2,046,522","10,477,106","2,499,390","9,955,438","7,572,770","2,382,668","352,892","2,029,776","14,657","2,015,119","9,955,438","2,382,668"
"광 산 구","전기,가스,증기및수도사업","518,969","411,709","107,260","42,576","64,684","400","64,284","344,423","83,966","355,704","287,964","67,740","34,990","32,750","314","32,436","267,194","74,701","394,304","357,182","37,122","57,130","-20,009","262","-20,271","283,762","81,139","821,418","654,159","167,259","55,509","111,750","452","111,298","713,451","148,308","751,642","591,025","160,617","52,526","108,091","420","107,671","681,203","147,081","658,536","518,807","139,729","52,091","87,638","371","87,267","658,536","139,729"
